uid,namedLocation,domainID,siteID,plotID,subplotID,trapID,decimalLatitude,decimalLongitude,elevation,nlcdClass,plotType,geodeticDatum,coordinateUncertainty,elevationUncertainty,date,samplingProtocolVersion,targetTaxaPresent,trapType,trapPlacement,trapSize,remarks,recordedBy,publicationDate,release
0346f5a4-677a-40ee-9e56-b870cd884181,SCBI_050.basePlot.ltr,D02,SCBI,SCBI_050,39_400,SCBI_050_604,38.890602,-78.142227,343.9,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
77fed0d9-f376-429f-81ce-5c680f6616e1,SCBI_045.basePlot.ltr,D02,SCBI,SCBI_045,21_400,SCBI_045_196,38.890566,-78.139432,358.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
5bc052b0-3bc7-4fa6-a944-1ba9630bf21d,SCBI_050.basePlot.ltr,D02,SCBI,SCBI_050,39_400,SCBI_050_645,38.890602,-78.142227,343.9,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
b37250e2-bd17-4151-b80c-689443d637b7,SCBI_045.basePlot.ltr,D02,SCBI,SCBI_045,21_400,SCBI_045_054,38.890566,-78.139432,358.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
84ed97c5-a519-45a1-bed4-5a42d4b40f68,SCBI_053.basePlot.ltr,D02,SCBI,SCBI_053,39_400,SCBI_053_588,38.889773,-78.140524,352,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
f0a92cf2-c80f-40d0-a7a1-591c61ddbf38,SCBI_050.basePlot.ltr,D02,SCBI,SCBI_050,23_400,SCBI_050_269,38.890602,-78.142227,343.9,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
c37419c8-f787-43b0-8d34-039ce5d60b14,SCBI_047.basePlot.ltr,D02,SCBI,SCBI_047,23_400,SCBI_047_429,38.894257,-78.137217,392.4,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
caca1750-2014-4a8c-b6cd-109321da1349,SCBI_058.basePlot.ltr,D02,SCBI,SCBI_058,39_400,SCBI_058_690,38.889713,-78.138472,347.1,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
998f87e6-7e9e-4fe0-b763-ef0485b22841,SCBI_063.basePlot.ltr,D02,SCBI,SCBI_063,23_400,SCBI_063_365,38.896179,-78.138517,358.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
456c76e2-7b1f-4d9f-b504-46857a41206b,SCBI_061.basePlot.ltr,D02,SCBI,SCBI_061,23_400,SCBI_061_408,38.889502,-78.142218,328.2,evergreenForest,tower,WGS84,20.4,0.9,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
aaaa09ad-2294-4529-b559-a15840fb0111,SCBI_056.basePlot.ltr,D02,SCBI,SCBI_056,23_400,SCBI_056_359,38.890353,-78.143602,334.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
ff82ba6b-cc59-417a-a0fe-feb49b57f081,SCBI_055.basePlot.ltr,D02,SCBI,SCBI_055,23_400,SCBI_055_279,38.892471,-78.140421,339.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
c4a6fd2c-77de-4e11-835c-28c407616906,SCBI_055.basePlot.ltr,D02,SCBI,SCBI_055,39_400,SCBI_055_611,38.892471,-78.140421,339.2,deciduousForest,tower,WGS84,20.2,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
f298dbc5-9e64-4bbf-823f-9b93408e7900,SCBI_062.basePlot.ltr,D02,SCBI,SCBI_062,41_400,SCBI_062_904,38.895118,-78.138238,368.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
f3dbe933-265a-41e5-a844-627ab2869731,SCBI_045.basePlot.ltr,D02,SCBI,SCBI_045,39_400,SCBI_045_705,38.890566,-78.139432,358.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
e1e2910f-8c51-4228-9a62-cf2e8b66a2a3,SCBI_057.basePlot.ltr,D02,SCBI,SCBI_057,21_400,SCBI_057_110,38.891376,-78.141168,335,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
98f20768-a82c-4e11-a750-478f01bc64e9,SCBI_047.basePlot.ltr,D02,SCBI,SCBI_047,39_400,SCBI_047_604,38.894257,-78.137217,392.4,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
95ecccd2-a342-48ec-aa04-f19c24c13c2f,SCBI_063.basePlot.ltr,D02,SCBI,SCBI_063,41_400,SCBI_063_946,38.896179,-78.138517,358.6,deciduousForest,tower,WGS84,20.1,0.2,2016-03-28,NEON.DOC.001710vE,Y,Ground,Random,1.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
d1bd4879-9a36-4559-880f-286551934075,SCBI_062.basePlot.ltr,D02,SCBI,SCBI_062,23_400,SCBI_062_304,38.895118,-78.138238,368.6,deciduousForest,tower,WGS84,20.2,0.3,2016-03-28,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,dsoteropoulous@neoninc.org,20251206T234303Z,RELEASE-2026
042d4903-f9be-4b7b-91e5-08585cb48547,SCBI_052.basePlot.ltr,D02,SCBI,SCBI_052,23_400,SCBI_052_353,38.889138,-78.137098,352,deciduousForest,tower,WGS84,20.1,0.2,2018-07-10,NEON.DOC.001710vE,Y,Elevated,Random,0.5,NA,cthiel@battelleecology.org,20251206T234303Z,RELEASE-2026
41112fab-9a53-4e03-a0ae-73897f23bf57,SCBI_054.basePlot.ltr,D02,SCBI,SCBI_054,41_400,SCBI_054_763,38.890804,-78.137674,369.1,deciduousForest,tower,WGS84,20.1,0.2,2019-03-22,NEON.DOC.001710vF,Y,Elevated,Random,0.5,NA,0000-0001-7914-5891,20251206T234303Z,RELEASE-2026
deee3079-449d-450e-8c4b-47bd3a4f9b10,SCBI_045.basePlot.ltr,D02,SCBI,SCBI_045,21_400,SCBI_045_146,38.890566,-78.139432,358.9,deciduousForest,tower,WGS84,20.1,0.1,2020-03-17,NEON.DOC.001710vG,Y,Ground,Random,1.5,NA,0000-0001-7914-5891,20251206T234303Z,RELEASE-2026
e3734263-5429-47a7-9825-b1342e19a265,GRSM_063.basePlot.ltr,D07,GRSM,GRSM_063,39_400,GRSM_063_702,35.684766,-83.498905,627,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
59c7b913-1ce1-4344-befa-9bc0faf1ff62,GRSM_059.basePlot.ltr,D07,GRSM,GRSM_059,21_400,GRSM_059_041,35.686509,-83.506609,654.6,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
98dc80bf-0714-4ceb-9467-8dc71262c4ba,GRSM_062.basePlot.ltr,D07,GRSM,GRSM_062,21_400,GRSM_062_201,35.69334,-83.502845,579.4,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
0b50686e-1b50-440a-b780-d3b53e4114ab,GRSM_059.basePlot.ltr,D07,GRSM,GRSM_059,39_400,GRSM_059_556,35.686509,-83.506609,654.6,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
0472073c-d449-4ad5-bdae-09b2cd42053f,GRSM_056.basePlot.ltr,D07,GRSM,GRSM_056,23_400,GRSM_056_316,35.687095,-83.504948,635.4,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
10170d81-8b1e-4e2a-b7a9-4dd1d1e4a374,GRSM_053.basePlot.ltr,D07,GRSM,GRSM_053,23_400,GRSM_053_383,35.68503,-83.500259,620.1,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
8159f02a-a429-4a81-a0fa-adb1b3d87241,GRSM_060.basePlot.ltr,D07,GRSM,GRSM_060,41_400,GRSM_060_793,35.68601,-83.503985,639.3,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
425df1f6-4f2d-4901-8364-eb68495a79c9,GRSM_057.basePlot.ltr,D07,GRSM,GRSM_057,23_400,GRSM_057_306,35.686587,-83.50228,590.7,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
be664a45-c56b-4904-a16d-a3e5b66c31d4,GRSM_065.basePlot.ltr,D07,GRSM,GRSM_065,21_400,GRSM_065_169,35.690916,-83.503411,561.6,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
6b327638-64ce-462f-be8e-7601ae00f62a,GRSM_050.basePlot.ltr,D07,GRSM,GRSM_050,21_400,GRSM_050_179,35.684967,-83.50388,674.3,deciduousForest,tower,WGS84,20.2,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
7b2100d4-f7b5-49a0-b9cd-45abe6728ce3,GRSM_063.basePlot.ltr,D07,GRSM,GRSM_063,23_400,GRSM_063_252,35.684766,-83.498905,627,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
7e8854c4-4f57-4e1b-8175-bae386b245bf,GRSM_062.basePlot.ltr,D07,GRSM,GRSM_062,39_400,GRSM_062_644,35.69334,-83.502845,579.4,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
8884bd66-fc6d-4a1c-8484-382e3b9f1651,GRSM_050.basePlot.ltr,D07,GRSM,GRSM_050,39_400,GRSM_050_577,35.684967,-83.50388,674.3,deciduousForest,tower,WGS84,20.2,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
c109813b-cd82-4a65-a053-e754e3d930fa,GRSM_064.basePlot.ltr,D07,GRSM,GRSM_064,39_400,GRSM_064_706,35.689833,-83.503034,565.2,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
833de2f5-b86a-4571-b4e7-8819e3962b0c,GRSM_054.basePlot.ltr,D07,GRSM,GRSM_054,21_400,GRSM_054_042,35.691475,-83.501737,570.7,deciduousForest,tower,WGS84,20.2,0.3,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
bf70fbff-ca56-4bea-8457-c2bb396fe4d7,GRSM_055.basePlot.ltr,D07,GRSM,GRSM_055,23_400,GRSM_055_324,35.685523,-83.502232,626.5,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
a6034b17-a213-43d5-9a7d-d78481163a74,GRSM_052.basePlot.ltr,D07,GRSM,GRSM_052,39_400,GRSM_052_543,35.692349,-83.500771,590.9,mixedForest,tower,WGS84,20.2,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
253c7020-4ccd-424f-a413-6eefb414bca1,GRSM_065.basePlot.ltr,D07,GRSM,GRSM_065,23_400,GRSM_065_298,35.690916,-83.503411,561.6,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
547d412d-030b-4f5a-a9ee-01b6b43ffda9,GRSM_061.basePlot.ltr,D07,GRSM,GRSM_061,23_400,GRSM_061_430,35.685732,-83.505223,664.9,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
c25ebdc0-e193-4c26-bc35-4e1080621086,GRSM_058.basePlot.ltr,D07,GRSM,GRSM_058,23_400,GRSM_058_430,35.691954,-83.505443,548,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
fc683ab3-1ac8-4c3a-bb26-e8a3bda14df1,GRSM_064.basePlot.ltr,D07,GRSM,GRSM_064,39_400,GRSM_064_679,35.689833,-83.503034,565.2,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
6cf39634-16b8-42d1-8c54-3088a7fae08f,GRSM_058.basePlot.ltr,D07,GRSM,GRSM_058,41_400,GRSM_058_952,35.691954,-83.505443,548,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
292d3e4b-2a4e-4795-95c0-2d2b4386256f,GRSM_052.basePlot.ltr,D07,GRSM,GRSM_052,39_400,GRSM_052_664,35.692349,-83.500771,590.9,mixedForest,tower,WGS84,20.2,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
7e7b2109-ce44-4442-a471-384fa80be472,GRSM_047.basePlot.ltr,D07,GRSM,GRSM_047,39_400,GRSM_047_690,35.687618,-83.506291,657.1,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
1c6aebb6-efbd-4097-a18a-8c787574c1cd,GRSM_048.basePlot.ltr,D07,GRSM,GRSM_048,23_400,GRSM_048_452,35.685859,-83.498951,603.2,deciduousForest,tower,WGS84,20.1,0.3,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
642aa809-99fd-4b80-8cb8-a1b488f1e237,GRSM_054.basePlot.ltr,D07,GRSM,GRSM_054,21_400,GRSM_054_145,35.691475,-83.501737,570.7,deciduousForest,tower,WGS84,20.2,0.3,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
dbd48389-b243-41ea-9f97-0848d83a1b42,GRSM_053.basePlot.ltr,D07,GRSM,GRSM_053,41_400,GRSM_053_798,35.68503,-83.500259,620.1,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
2ac570e2-509a-46f5-be6c-c7df2a02f860,GRSM_063.basePlot.ltr,D07,GRSM,GRSM_063,39_400,GRSM_063_678,35.684766,-83.498905,627,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
9ca7738a-a1c8-48ef-9b4c-b52f973d33db,GRSM_049.basePlot.ltr,D07,GRSM,GRSM_049,39_400,GRSM_049_664,35.687542,-83.497001,644.4,deciduousForest,tower,WGS84,20.3,0.3,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
47ccc083-7e65-47d7-afef-f65cbf0e9aad,GRSM_066.basePlot.ltr,D07,GRSM,GRSM_066,39_400,GRSM_066_586,35.688773,-83.502675,570.7,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
1dbf55c0-6991-460e-9f8a-21b397311f63,GRSM_062.basePlot.ltr,D07,GRSM,GRSM_062,39_400,GRSM_062_556,35.69334,-83.502845,579.4,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
08d6849d-01c8-4178-92ae-7c1b7a9db922,GRSM_050.basePlot.ltr,D07,GRSM,GRSM_050,21_400,GRSM_050_193,35.684967,-83.50388,674.3,deciduousForest,tower,WGS84,20.2,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
a279bcee-1fac-4712-94c1-c2ae1d1cab72,GRSM_054.basePlot.ltr,D07,GRSM,GRSM_054,39_400,GRSM_054_542,35.691475,-83.501737,570.7,deciduousForest,tower,WGS84,20.2,0.3,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
a79ad721-f384-4d39-b2de-c11344b7056f,GRSM_051.basePlot.ltr,D07,GRSM,GRSM_051,41_400,GRSM_051_792,35.688412,-83.507296,657.2,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
ed7047e7-965a-42e9-b053-cd31018b06a1,GRSM_049.basePlot.ltr,D07,GRSM,GRSM_049,39_400,GRSM_049_543,35.687542,-83.497001,644.4,deciduousForest,tower,WGS84,20.3,0.3,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
569ee1d3-337d-4448-b07d-bd7c2a588cad,GRSM_060.basePlot.ltr,D07,GRSM,GRSM_060,41_400,GRSM_060_929,35.68601,-83.503985,639.3,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
ce170323-62b3-40e4-b3b7-2be873f6cee2,GRSM_057.basePlot.ltr,D07,GRSM,GRSM_057,41_400,GRSM_057_929,35.686587,-83.50228,590.7,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
d36acc0d-3790-4743-81f0-fec5e7eb6fc0,GRSM_056.basePlot.ltr,D07,GRSM,GRSM_056,39_400,GRSM_056_616,35.687095,-83.504948,635.4,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
e8886b7e-0256-4fd9-bae0-9a7a6d28a87d,GRSM_056.basePlot.ltr,D07,GRSM,GRSM_056,39_400,GRSM_056_697,35.687095,-83.504948,635.4,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
0244a215-8306-4735-8687-a3c67a6fae28,GRSM_058.basePlot.ltr,D07,GRSM,GRSM_058,41_400,GRSM_058_932,35.691954,-83.505443,548,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
c96e4129-410e-4048-9478-4c62b9da8f82,GRSM_048.basePlot.ltr,D07,GRSM,GRSM_048,41_400,GRSM_048_761,35.685859,-83.498951,603.2,deciduousForest,tower,WGS84,20.1,0.3,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
4dcd2d85-a574-4402-97e9-4e295a719f73,GRSM_060.basePlot.ltr,D07,GRSM,GRSM_060,23_400,GRSM_060_344,35.68601,-83.503985,639.3,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
ea56c490-5ed8-413e-81d8-77726ff45937,GRSM_049.basePlot.ltr,D07,GRSM,GRSM_049,21_400,GRSM_049_183,35.687542,-83.497001,644.4,deciduousForest,tower,WGS84,20.3,0.3,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
fe2a5eec-cac3-47f2-81e7-9d6e36becd72,GRSM_055.basePlot.ltr,D07,GRSM,GRSM_055,41_400,GRSM_055_944,35.685523,-83.502232,626.5,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
3b937079-49bc-46da-b6b9-796ca3a10ada,GRSM_055.basePlot.ltr,D07,GRSM,GRSM_055,41_400,GRSM_055_830,35.685523,-83.502232,626.5,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
653987e9-6c1c-41b1-80b9-08555c178e05,GRSM_059.basePlot.ltr,D07,GRSM,GRSM_059,39_400,GRSM_059_680,35.686509,-83.506609,654.6,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
94b5e630-3dfe-4540-bcf8-8c6f653d3415,GRSM_048.basePlot.ltr,D07,GRSM,GRSM_048,23_400,GRSM_048_324,35.685859,-83.498951,603.2,deciduousForest,tower,WGS84,20.1,0.3,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
3bcd12ad-479c-46e4-836d-2c520443a1eb,GRSM_054.basePlot.ltr,D07,GRSM,GRSM_054,39_400,GRSM_054_665,35.691475,-83.501737,570.7,deciduousForest,tower,WGS84,20.2,0.3,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
c31e0df8-53f9-4df9-9c60-836d5d6fc423,GRSM_065.basePlot.ltr,D07,GRSM,GRSM_065,21_400,GRSM_065_016,35.690916,-83.503411,561.6,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
dedfb3cf-034a-4222-bd46-9eea5adeb5e3,GRSM_051.basePlot.ltr,D07,GRSM,GRSM_051,41_400,GRSM_051_870,35.688412,-83.507296,657.2,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
fc02bbbb-d59a-48d9-9487-e0603e934273,GRSM_052.basePlot.ltr,D07,GRSM,GRSM_052,21_400,GRSM_052_183,35.692349,-83.500771,590.9,mixedForest,tower,WGS84,20.2,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
8a201eff-5103-4498-b036-e83ec489cf0d,GRSM_048.basePlot.ltr,D07,GRSM,GRSM_048,41_400,GRSM_048_939,35.685859,-83.498951,603.2,deciduousForest,tower,WGS84,20.1,0.3,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
f0c26347-1c97-466e-90f4-a25efacf5086,GRSM_064.basePlot.ltr,D07,GRSM,GRSM_064,23_400,GRSM_064_267,35.689833,-83.503034,565.2,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,dmitchell@neoninc.org,20251206T233918Z,RELEASE-2026
88d5adf9-83c9-4cd5-81e1-e3d069c81505,GRSM_066.basePlot.ltr,D07,GRSM,GRSM_066,21_400,GRSM_066_158,35.688773,-83.502675,570.7,deciduousForest,tower,WGS84,20.1,0.1,2015-09-02,NEON.DOC.001710vB,Y,Elevated,Random,0.5,NA,jcamp@neoninc.org,20251206T233918Z,RELEASE-2026
e2770e5c-84d4-4515-85c3-5f71b5ed9cb5,GRSM_053.basePlot.ltr,D07,GRSM,GRSM_053,23_400,GRSM_053_408,35.68503,-83.500259,620.1,deciduousForest,tower,WGS84,20.1,0.2,2015-09-02,NEON.DOC.001710vB,Y,Ground,Random,1.5,NA,mcumberland@field-ops.org,20251206T233918Z,RELEASE-2026
